datetime,upper_band,middle_band,lower_band,open,high,low,close,volume
2023-04-26 13:28:00,164.37649,164.19620,164.01590,164.10390,164.14000,164.08000,164.09000,55715
2023-04-26 13:27:00,164.37594,164.20229,164.02865,164.11000,164.12000,164.07500,164.11000,47461
2023-04-26 13:26:00,164.38738,164.21255,164.03771,164.08000,164.12000,164.06560,164.10001,38040
2023-04-26 13:25:00,164.39268,164.22231,164.05194,164.14000,164.17000,164.09000,164.09000,55864
2023-04-26 13:24:00,164.39101,164.23106,164.07112,164.09000,164.16000,164.08000,164.14500,50429
2023-04-26 13:23:00,164.41010,164.24281,164.07553,164.11000,164.13000,164.06500,164.09000,37302
2023-04-26 13:22:00,164.43313,164.26031,164.08750,164.12000,164.13541,164.04100,164.12000,52474
2023-04-26 13:21:00,164.44874,164.27528,164.10182,164.14999,164.14999,164.05000,164.13000,111484
2023-04-26 13:20:00,164.47076,164.29203,164.11330,164.18050,164.20000,164.14000,164.15010,61768
2023-04-26 13:19:00,164.47165,164.30277,164.13390,164.14999,164.19000,164.13000,164.18990,82285
2023-04-26 13:18:00,164.46909,164.30832,164.14755,164.23000,164.27000,164.12000,164.16000,78396
2023-04-26 13:17:00,164.46288,164.31132,164.15976,164.20000,164.20000,164.10001,164.20000,86491
2023-04-26 13:16:00,164.45894,164.31521,164.17149,164.31000,164.33000,164.16000,164.20000,37921
2023-04-26 13:15:00,164.45407,164.31921,164.18436,164.35001,164.36000,164.27499,164.31000,52462
2023-04-26 13:14:00,164.45450,164.31972,164.18493,164.36270,164.37000,164.33000,164.35001,38442
2023-04-26 13:13:00,164.45362,164.31921,164.18481,164.32001,164.35001,164.28999,164.35001,47641
2023-04-26 13:12:00,164.45711,164.32071,164.18431,164.25000,164.33000,164.23000,164.33000,52139
2023-04-26 13:11:00,164.46318,164.32364,164.18410,164.28999,164.33000,164.25999,164.25999,31089
2023-04-26 13:10:00,164.46313,164.32664,164.19015,164.25000,164.33000,164.24001,164.29900,41600
2023-04-26 13:09:00,164.46310,164.32621,164.18932,164.22000,164.29990,164.22000,164.25000,41670
2023-04-26 13:08:00,164.46469,164.33171,164.19873,164.31799,164.33000,164.20500,164.21190,38932
2023-04-26 13:07:00,164.46836,164.34212,164.21587,164.29691,164.34990,164.28000,164.31500,40709
2023-04-26 13:06:00,164.48820,164.35012,164.21203,164.27000,164.31500,164.22000,164.29539,39353
2023-04-26 13:05:00,164.50006,164.35785,164.21563,164.37000,164.39999,164.17999,164.26500,90087
2023-04-26 13:04:00,164.51568,164.36910,164.22251,164.44000,164.45000,164.37000,164.38000,49183
2023-04-26 13:03:00,164.54908,164.37854,164.20800,164.42000,164.45000,164.38760,164.44000,38054
2023-04-26 13:02:00,164.56319,164.38279,164.20238,164.46500,164.48000,164.39999,164.41930,50588
2023-04-26 13:01:00,164.57316,164.38663,164.20010,164.37500,164.53000,164.37160,164.46500,203669
2023-04-26 13:00:00,164.59120,164.39163,164.19206,164.30710,164.37910,164.27991,164.36501,78853
2023-04-26 12:59:00,164.61549,164.40188,164.18827,164.21001,164.30530,164.13020,164.30080,90784
2023-04-26 12:58:00,164.63024,164.41384,164.19744,164.28000,164.28000,164.20160,164.22000,48397
2023-04-26 12:57:00,164.64246,164.43234,164.22222,164.28500,164.32001,164.27499,164.27789,31669
2023-04-26 12:56:00,164.66217,164.44945,164.23672,164.31000,164.31950,164.26500,164.28000,41606
2023-04-26 12:55:00,164.69221,164.46995,164.24768,164.33000,164.34990,164.28500,164.32001,26768
2023-04-26 12:54:00,164.71272,164.48695,164.26117,164.38000,164.39999,164.31500,164.34000,29731
2023-04-26 12:53:00,164.74750,164.50695,164.26640,164.39500,164.40990,164.33501,164.38000,33748
2023-04-26 12:52:00,164.80641,164.53051,164.25460,164.31000,164.39999,164.31000,164.38850,47324
2023-04-26 12:51:00,164.86853,164.55633,164.24413,164.28999,164.32001,164.25050,164.32001,45117
2023-04-26 12:50:00,164.93825,164.59033,164.24241,164.36501,164.41000,164.27000,164.29041,87995
2023-04-26 12:49:00,164.98105,164.62431,164.26757,164.42999,164.47000,164.35001,164.36000,65680
2023-04-26 12:48:00,165.03427,164.65781,164.28135,164.47440,164.47501,164.39000,164.42000,33292
2023-04-26 12:47:00,165.08013,164.68806,164.29599,164.45000,164.51990,164.44000,164.47501,29390
2023-04-26 12:46:00,165.13268,164.71831,164.30394,164.49001,164.52000,164.45000,164.45000,28141
2023-04-26 12:45:00,165.16185,164.74681,164.33177,164.57001,164.57159,164.42999,164.49001,52783
2023-04-26 12:44:00,165.19796,164.77631,164.35466,164.51500,164.57001,164.48000,164.56880,39098
2023-04-26 12:43:00,165.23660,164.80312,164.36963,164.49001,164.52499,164.47000,164.52499,44853
2023-04-26 12:42:00,165.25507,164.82912,164.40317,164.57001,164.58640,164.42000,164.49620,69555
2023-04-26 12:41:00,165.25248,164.85206,164.45164,164.59000,164.63000,164.56000,164.56500,39802
2023-04-26 12:40:00,165.25877,164.87481,164.49085,164.53999,164.57001,164.50000,164.57001,49242
2023-04-26 12:39:00,165.25651,164.89606,164.53561,164.60001,164.64909,164.52200,164.53999,48253
2023-04-26 12:38:00,165.24018,164.91781,164.59544,164.61909,164.64999,164.57001,164.59000,48471
2023-04-26 12:37:00,165.22908,164.94031,164.65153,164.69000,164.71001,164.58000,164.62000,49995
2023-04-26 12:36:00,165.21942,164.96394,164.70845,164.66000,164.70000,164.61000,164.69000,75206
2023-04-26 12:35:00,165.21464,164.98493,164.75523,164.73500,164.73500,164.64990,164.66000,63642
2023-04-26 12:34:00,165.20806,165.01218,164.81631,164.86000,164.87000,164.73000,164.74001,139005
2023-04-26 12:33:00,165.22314,165.03868,164.85422,164.89999,164.92990,164.84000,164.85120,67960
2023-04-26 12:32:00,165.23866,165.05756,164.87646,165.00999,165.02000,164.89000,164.90500,32897
2023-04-26 12:31:00,165.23758,165.06856,164.89954,164.97040,165.02000,164.92999,165.00000,45863
2023-04-26 12:30:00,165.23866,165.07256,164.90646,165.03000,165.03999,164.96500,164.97000,49283
2023-04-26 12:29:00,165.24429,165.08169,164.91910,165.02499,165.05000,165.00999,165.03000,35828
2023-04-26 12:28:00,165.25536,165.08919,164.92303,165.07001,165.09000,165.00000,165.02499,62391
2023-04-26 12:27:00,165.25706,165.09338,164.92970,165.01880,165.08000,165.00999,165.08000,35039
2023-04-26 12:26:00,165.25797,165.09438,164.93080,165.07700,165.07990,164.97890,165.02000,48981
2023-04-26 12:25:00,165.25899,165.09891,164.93884,165.10001,165.12000,165.05000,165.08000,47114
2023-04-26 12:24:00,165.25931,165.09616,164.93302,165.03999,165.12000,165.03011,165.10500,55274
2023-04-26 12:23:00,165.26457,165.08791,164.91126,164.95000,165.04500,164.94000,165.04500,46476
2023-04-26 12:22:00,165.26816,165.08366,164.89917,165.02000,165.02000,164.94000,164.95500,62603
2023-04-26 12:21:00,165.26961,165.08291,164.89621,165.00000,165.05000,164.98000,165.02000,55723
2023-04-26 12:20:00,165.26998,165.08216,164.89433,164.98000,165.03000,164.94000,164.99500,93765
2023-04-26 12:19:00,165.27473,165.07891,164.88308,165.03500,165.03999,164.86000,164.97501,169002
2023-04-26 12:18:00,165.28679,165.07316,164.85952,165.09000,165.13000,165.02000,165.03999,80284
2023-04-26 12:17:00,165.30730,165.06066,164.81402,165.10001,165.12990,165.08000,165.09250,36838
2023-04-26 12:16:00,165.32109,165.04453,164.76797,165.20000,165.23000,165.05000,165.11000,195043
2023-04-26 12:15:00,165.31708,165.03278,164.74849,165.27499,165.28000,165.20500,165.20500,71543
2023-04-26 12:14:00,165.29913,165.01453,164.72994,165.23000,165.28000,165.20740,165.26990,92226
2023-04-26 12:13:00,165.27325,164.98727,164.70130,165.12000,165.24001,165.12000,165.22881,101500
2023-04-26 12:12:00,165.24614,164.96258,164.67903,165.08000,165.12550,165.04359,165.12500,67226
2023-04-26 12:11:00,165.23031,164.94458,164.65886,165.15500,165.17000,165.07500,165.08000,58788
2023-04-26 12:10:00,165.22207,164.92608,164.63010,165.17500,165.17999,165.13000,165.15269,78134
2023-04-26 12:09:00,165.19420,164.90445,164.61469,165.10880,165.17999,165.10880,165.17999,73511
2023-04-26 12:08:00,165.15096,164.88270,164.61443,165.10989,165.11990,165.09000,165.10870,44977
2023-04-26 12:07:00,165.11686,164.86616,164.61547,165.11000,165.13000,165.07001,165.10010,95238
2023-04-26 12:06:00,165.07965,164.84872,164.61779,165.03000,165.13000,165.02000,165.11060,105257
2023-04-26 12:05:00,165.03135,164.83069,164.63003,164.94000,165.03000,164.89000,165.02499,86254
2023-04-26 12:04:00,164.99919,164.81894,164.63869,164.96001,164.97000,164.94000,164.94000,40161
2023-04-26 12:03:00,164.98405,164.81256,164.64108,164.94000,164.97000,164.94000,164.96001,65105
2023-04-26 12:02:00,164.96327,164.80556,164.64785,165.00990,165.00999,164.92000,164.93990,60920
2023-04-26 12:01:00,164.94295,164.79557,164.64819,164.92999,165.03999,164.92999,165.00500,264842
2023-04-26 12:00:00,164.89574,164.78232,164.66890,164.86000,164.94000,164.84430,164.92999,63240
2023-04-26 11:59:00,164.86653,164.77132,164.67611,164.78999,164.86000,164.77000,164.86000,41673
2023-04-26 11:58:00,164.86869,164.75882,164.64895,164.77000,164.84500,164.75999,164.78999,43866
2023-04-26 11:57:00,164.90701,164.74314,164.57926,164.88000,164.89999,164.75999,164.77000,49270
2023-04-26 11:56:00,164.92996,164.72814,164.52631,164.85001,164.94000,164.85001,164.87500,117612
2023-04-26 11:55:00,164.92478,164.70864,164.49249,164.72000,164.85001,164.72000,164.84000,64973
2023-04-26 11:54:00,164.91121,164.69464,164.47806,164.73000,164.74001,164.70000,164.72470,34799
2023-04-26 11:53:00,164.91085,164.68590,164.46095,164.76500,164.80000,164.72000,164.73500,59459
2023-04-26 11:52:00,164.90697,164.68315,164.45933,164.72340,164.77000,164.69020,164.76500,47361
2023-04-26 11:51:00,164.89805,164.67565,164.45325,164.72000,164.76570,164.67990,164.71001,47029
2023-04-26 11:50:00,164.89653,164.66715,164.43777,164.74370,164.76770,164.71001,164.72000,32414
2023-04-26 11:49:00,164.89402,164.66565,164.43728,164.77991,164.78000,164.67500,164.74500,60689
2023-04-26 11:48:00,164.88557,164.65940,164.43323,164.75000,164.78000,164.70500,164.77800,53478
2023-04-26 11:47:00,164.87304,164.65350,164.43395,164.74850,164.82001,164.71001,164.75121,50007
2023-04-26 11:46:00,164.86456,164.64943,164.43431,164.78999,164.82001,164.75000,164.75000,67686
2023-04-26 11:45:00,164.85685,164.64606,164.43527,164.81000,164.81000,164.74001,164.78999,63408
2023-04-26 11:44:00,164.84299,164.64131,164.43963,164.81000,164.84000,164.77000,164.81250,54582
2023-04-26 11:43:00,164.83820,164.64017,164.44214,164.74010,164.83000,164.74001,164.81990,72810
2023-04-26 11:42:00,164.82494,164.63693,164.44891,164.74001,164.77789,164.72000,164.74010,82328
2023-04-26 11:41:00,164.83405,164.63942,164.44479,164.71001,164.74001,164.63010,164.74001,67970
2023-04-26 11:40:00,164.83730,164.64042,164.44354,164.63000,164.72000,164.57001,164.71001,67680
2023-04-26 11:39:00,164.84798,164.64392,164.43986,164.47920,164.62000,164.47009,164.61000,57943
2023-04-26 11:38:00,164.85545,164.64942,164.44339,164.46730,164.47820,164.39999,164.47630,52366
2023-04-26 11:37:00,164.85358,164.66160,164.46963,164.49001,164.49001,164.42000,164.47000,72145
2023-04-26 11:36:00,164.84125,164.66973,164.49821,164.55499,164.56000,164.39999,164.48500,146658
2023-04-26 11:35:00,164.82758,164.67748,164.52738,164.55000,164.57500,164.49500,164.56000,51599
2023-04-26 11:34:00,164.82646,164.68548,164.54450,164.67000,164.67000,164.53000,164.55000,74772
2023-04-26 11:33:00,164.81832,164.69108,164.56385,164.62460,164.69000,164.62000,164.67999,49647
2023-04-26 11:32:00,164.82122,164.68658,164.55195,164.55000,164.65221,164.53999,164.61501,59123
2023-04-26 11:31:00,164.82023,164.68783,164.55544,164.70000,164.72000,164.50999,164.53999,74307
2023-04-26 11:30:00,164.81419,164.68984,164.56549,164.62000,164.71001,164.62000,164.69000,56445
2023-04-26 11:29:00,164.81497,164.68584,164.55671,164.65021,164.65990,164.53999,164.62000,67025
2023-04-26 11:28:00,164.81923,164.68334,164.54745,164.67000,164.69000,164.62000,164.65990,53755
2023-04-26 11:27:00,164.82794,164.67691,164.52589,164.67000,164.73000,164.64000,164.67000,77027
2023-04-26 11:26:00,164.83082,164.67141,164.51201,164.69991,164.70000,164.63499,164.68250,91124
2023-04-26 11:25:00,164.84969,164.65877,164.46785,164.78999,164.78999,164.67000,164.69501,150921
2023-04-26 11:24:00,164.84858,164.65051,164.45245,164.75000,164.79210,164.74001,164.78970,82047
2023-04-26 11:23:00,164.83037,164.63853,164.44669,164.80000,164.86990,164.74001,164.75500,79986
2023-04-26 11:22:00,164.82064,164.62478,164.42892,164.77000,164.80499,164.74001,164.78999,64835
2023-04-26 11:21:00,164.80118,164.60832,164.41546,164.78000,164.88499,164.67999,164.75999,177875
2023-04-26 11:20:00,164.79481,164.58882,164.38283,164.74001,164.81000,164.72000,164.78000,112027
2023-04-26 11:19:00,164.81076,164.55941,164.30807,164.71091,164.75999,164.71091,164.72000,61917
2023-04-26 11:18:00,164.82109,164.53266,164.24423,164.64000,164.74001,164.63510,164.72000,56833
2023-04-26 11:17:00,164.82559,164.50367,164.18175,164.64999,164.65990,164.57001,164.63251,71361
2023-04-26 11:16:00,164.85165,164.47304,164.09443,164.73000,164.74409,164.64000,164.64000,64430
2023-04-26 11:15:00,164.86126,164.44174,164.02223,164.67000,164.75800,164.61189,164.72000,100320
2023-04-26 11:14:00,164.85374,164.40324,163.95275,164.60001,164.68761,164.57001,164.66209,58634
2023-04-26 11:13:00,164.84011,164.36864,163.89718,164.65990,164.66000,164.55000,164.59000,82042
2023-04-26 11:12:00,164.82699,164.33814,163.84930,164.58000,164.71001,164.57001,164.64000,94849
2023-04-26 11:11:00,164.79070,164.31014,163.82959,164.60001,164.60001,164.52000,164.58009,54636
2023-04-26 11:10:00,164.75961,164.28426,163.80891,164.58000,164.64000,164.56000,164.61000,90852
2023-04-26 11:09:00,164.72399,164.25076,163.77753,164.53500,164.58620,164.48000,164.57001,82220
2023-04-26 11:08:00,164.68198,164.22451,163.76704,164.56140,164.63989,164.50999,164.53140,116191
2023-04-26 11:07:00,164.64848,164.19294,163.73740,164.44000,164.56000,164.39000,164.56000,105630
2023-04-26 11:06:00,164.61423,164.15244,163.69065,164.53000,164.55000,164.39020,164.42950,83870
2023-04-26 11:05:00,164.59682,164.11696,163.63711,164.55000,164.59000,164.50000,164.53000,99631
2023-04-26 11:04:00,164.54194,164.07902,163.61610,164.47501,164.55000,164.47000,164.55000,158686
2023-04-26 11:03:00,164.47852,164.03452,163.59051,164.46001,164.48000,164.39000,164.48000,89511
2023-04-26 11:02:00,164.41427,163.99452,163.57477,164.36000,164.50000,164.36000,164.46080,144216
2023-04-26 11:01:00,164.33763,163.95573,163.57383,164.20000,164.38000,164.20000,164.37000,131308
2023-04-26 11:00:00,164.27438,163.91923,163.56408,164.19000,164.22000,164.09000,164.19189,110144
2023-04-26 10:59:00,164.24513,163.89079,163.53646,164.14999,164.25999,164.14000,164.18500,127900
2023-04-26 10:58:00,164.21309,163.86029,163.50749,164.01500,164.17000,164.00999,164.14011,107065
2023-04-26 10:57:00,164.17889,163.83329,163.48768,164.03000,164.08020,164.00000,164.02000,91510
2023-04-26 10:56:00,164.16336,163.81079,163.45822,163.95000,164.03500,163.94000,164.01401,62740
2023-04-26 10:55:00,164.14466,163.78759,163.43052,163.97000,163.98000,163.89000,163.95000,45254
2023-04-26 10:54:00,164.12729,163.77084,163.41439,163.97000,164.03999,163.96001,163.97009,63206
2023-04-26 10:53:00,164.10272,163.75683,163.41095,164.09000,164.09000,163.98000,163.98000,103761
2023-04-26 10:52:00,164.07359,163.74233,163.41108,164.07001,164.17000,164.05000,164.08000,110064
2023-04-26 10:51:00,164.01884,163.72583,163.43283,163.92999,164.07001,163.92999,164.06239,44359
2023-04-26 10:50:00,163.95587,163.70322,163.45056,164.04820,164.08990,163.93221,163.94000,70704
2023-04-26 10:49:00,163.92393,163.68125,163.43857,163.89500,164.07001,163.88000,164.04500,123665
2023-04-26 10:48:00,163.87801,163.64453,163.41105,163.75000,163.89999,163.71001,163.89999,92763
2023-04-26 10:47:00,163.85501,163.61653,163.37805,163.72009,163.77499,163.67999,163.75000,68621
2023-04-26 10:46:00,163.85623,163.59553,163.33483,163.77000,163.78000,163.67999,163.72000,51037
2023-04-26 10:45:00,163.84778,163.57903,163.31028,163.65500,163.77991,163.64000,163.77119,72013
2023-04-26 10:44:00,163.82160,163.56372,163.30584,163.74001,163.74001,163.64999,163.65990,75814
2023-04-26 10:43:00,163.81544,163.56073,163.30601,163.68230,163.77000,163.67999,163.67999,79055
2023-04-26 10:42:00,163.80170,163.55023,163.29875,163.64000,163.74001,163.59000,163.68500,61543
2023-04-26 10:41:00,163.78817,163.54423,163.30028,163.63000,163.72009,163.61310,163.64000,77768
2023-04-26 10:40:00,163.77918,163.53923,163.29927,163.57100,163.62500,163.48000,163.62320,98889
2023-04-26 10:39:00,163.78982,163.54284,163.29586,163.60001,163.66000,163.53999,163.57500,66209
2023-04-26 10:38:00,163.80939,163.55029,163.29119,163.56000,163.61180,163.49001,163.60001,79963
2023-04-26 10:37:00,163.81890,163.55434,163.28978,163.53500,163.60001,163.44501,163.57001,85440
2023-04-26 10:36:00,163.88926,163.57334,163.25742,163.62000,163.67000,163.55000,163.55000,55826
2023-04-26 10:35:00,163.93472,163.59034,163.24596,163.67999,163.72000,163.60001,163.61501,64293
2023-04-26 10:34:00,163.96095,163.60109,163.24123,163.67999,163.72000,163.64000,163.69000,87818
2023-04-26 10:33:00,164.01751,163.61709,163.21667,163.75999,163.77000,163.63850,163.69000,67452
2023-04-26 10:32:00,164.05934,163.63109,163.20284,163.60049,163.83501,163.60049,163.75000,179746
2023-04-26 10:31:00,164.11876,163.64809,163.17742,163.50500,163.61000,163.50000,163.61000,84236
2023-04-26 10:30:00,164.18438,163.67309,163.16180,163.31000,163.51500,163.27000,163.50070,133904
2023-04-26 10:29:00,164.21860,163.69705,163.17550,163.34500,163.34500,163.26500,163.31059,117676
2023-04-26 10:28:00,164.22464,163.72702,163.22941,163.34000,163.41550,163.31900,163.34000,82399
2023-04-26 10:27:00,164.21377,163.74877,163.28377,163.39000,163.46001,163.33000,163.33000,111597
2023-04-26 10:26:00,164.19800,163.77377,163.34953,163.46010,163.50999,163.30499,163.39000,156653
2023-04-26 10:25:00,164.18903,163.79977,163.41051,163.57001,163.60001,163.46150,163.46500,93135
2023-04-26 10:24:00,164.17835,163.81997,163.46159,163.46001,163.64000,163.45000,163.60001,102522
2023-04-26 10:23:00,164.17414,163.82397,163.47380,163.55499,163.56000,163.45990,163.47000,80159
2023-04-26 10:22:00,164.15240,163.83479,163.51718,163.52000,163.61000,163.49001,163.56500,107462
2023-04-26 10:21:00,164.14207,163.84954,163.55701,163.70000,163.72000,163.53999,163.53999,133805
2023-04-26 10:20:00,164.12041,163.86054,163.60067,163.72070,163.77000,163.60001,163.69550,143535
2023-04-26 10:19:00,164.11840,163.86976,163.62113,163.67999,163.75999,163.63000,163.72400,203712
2023-04-26 10:18:00,164.13344,163.88502,163.63659,163.94000,163.95000,163.67461,163.68100,149736
2023-04-26 10:17:00,164.13838,163.90197,163.66557,163.88499,163.99001,163.87000,163.95000,70359
2023-04-26 10:16:00,164.13485,163.89947,163.66409,163.82001,163.92000,163.79120,163.89000,101228
2023-04-26 10:15:00,164.13376,163.89697,163.66019,164.02000,164.02000,163.80991,163.83000,89787
2023-04-26 10:14:00,164.13619,163.90130,163.66641,163.95000,164.06000,163.89999,164.00999,66456
2023-04-26 10:13:00,164.12360,163.89255,163.66150,164.09000,164.10001,163.94000,163.97000,95072
2023-04-26 10:12:00,164.13044,163.89505,163.65966,164.11000,164.26930,164.07010,164.09000,157446
2023-04-26 10:11:00,164.12446,163.89360,163.66273,163.98000,164.13000,163.87579,164.11000,118133
2023-04-26 10:10:00,164.11985,163.89259,163.66534,163.91000,164.09000,163.89999,163.98000,163166
2023-04-26 10:09:00,164.11118,163.88260,163.65403,163.78000,163.91000,163.77000,163.91000,87587
2023-04-26 10:08:00,164.10888,163.88060,163.65232,163.82001,163.88989,163.73500,163.77490,91317
2023-04-26 10:07:00,164.11316,163.88885,163.66455,163.91200,163.93500,163.80499,163.83000,76093
2023-04-26 10:06:00,164.12363,163.88085,163.63808,163.87000,163.96001,163.83501,163.91000,109991
2023-04-26 10:05:00,164.18293,163.85378,163.52463,163.69000,163.91499,163.69000,163.86900,119696
2023-04-26 10:04:00,164.18830,163.83983,163.49136,163.67999,163.67999,163.56000,163.67999,108655
2023-04-26 10:03:00,164.21529,163.82683,163.43837,163.87000,163.91000,163.67000,163.68640,96279
2023-04-26 10:02:00,164.24424,163.81101,163.37777,163.75771,163.86000,163.72000,163.86000,94420
2023-04-26 10:01:00,164.26120,163.78584,163.31049,163.88000,163.91000,163.75369,163.75999,133385
2023-04-26 10:00:00,164.27873,163.76473,163.25074,164.02000,164.04500,163.85001,163.88000,118259
2023-04-26 09:59:00,164.27132,163.74373,163.21615,164.03000,164.10001,163.89990,164.02910,151666
2023-04-26 09:58:00,164.23937,163.72828,163.21719,163.89000,164.03999,163.81000,164.02010,111989
2023-04-26 09:57:00,164.20437,163.71077,163.21718,163.83000,164.05000,163.78999,163.89999,115508
2023-04-26 09:56:00,164.18834,163.70228,163.21621,163.92000,163.95000,163.81000,163.84000,66611
2023-04-26 09:55:00,164.17399,163.69028,163.20656,163.82480,163.95000,163.78999,163.91650,125772
2023-04-26 09:54:00,164.14796,163.67395,163.19993,163.99001,163.99001,163.81000,163.83501,89672
2023-04-26 09:53:00,164.13090,163.66120,163.19149,164.07001,164.14000,163.96001,164.02000,128890
2023-04-26 09:52:00,164.09633,163.62195,163.14756,164.09010,164.14000,164.01120,164.06090,216150
2023-04-26 09:51:00,164.06304,163.57140,163.07976,163.78050,164.10001,163.78000,164.09000,200274
2023-04-26 09:50:00,163.97151,163.53790,163.10430,163.85001,163.92999,163.69000,163.78011,148617
2023-04-26 09:49:00,163.96758,163.53665,163.10571,163.94000,164.05000,163.86000,163.87000,207035
2023-04-26 09:48:00,163.95422,163.53315,163.11208,163.69000,163.94501,163.61000,163.94000,256287
2023-04-26 09:47:00,163.93596,163.52915,163.12233,163.36000,163.67999,163.33000,163.67000,177997
2023-04-26 09:46:00,163.96067,163.53715,163.11362,163.59500,163.71001,163.36850,163.36850,157211
2023-04-26 09:45:00,164.01614,163.56572,163.11530,163.42000,163.71820,163.39999,163.59000,190930
2023-04-26 09:44:00,164.07057,163.58522,163.09987,163.36000,163.49001,163.36000,163.42000,144355
2023-04-26 09:43:00,164.15045,163.61997,163.08949,163.34000,163.50000,163.33000,163.37000,115542
2023-04-26 09:42:00,164.20781,163.65522,163.10264,163.33000,163.48000,163.25000,163.35670,125225
2023-04-26 09:41:00,164.25378,163.69089,163.12799,163.46001,163.53000,163.26131,163.33780,119925
2023-04-26 09:40:00,164.30084,163.73075,163.16065,163.73000,163.75000,163.36000,163.46001,179872
2023-04-26 09:39:00,164.32380,163.75725,163.19069,163.66499,163.77699,163.55000,163.72000,114693
2023-04-26 09:38:00,164.33267,163.76450,163.19633,163.74001,163.84000,163.64011,163.67000,225308
2023-04-26 09:37:00,164.34583,163.77625,163.20666,163.60001,163.78000,163.53000,163.73000,176312
2023-04-26 09:36:00,164.35638,163.78474,163.21311,163.58000,163.62939,163.42720,163.60001,154919
2023-04-26 09:35:00,164.36780,163.80024,163.23269,163.60001,163.78000,163.50000,163.58990,187506
2023-04-26 09:34:00,164.38493,163.82025,163.25556,163.23000,163.78000,163.22980,163.58000,261038
2023-04-26 09:33:00,164.39319,163.83775,163.28231,163.05000,163.38000,163.00999,163.23500,208425
2023-04-26 09:32:00,164.36780,163.87900,163.39020,163.42999,163.45000,163.00999,163.05000,270681
2023-04-26 09:31:00,164.24227,163.92950,163.61672,163.75999,163.97000,163.40500,163.42000,309943
2023-04-26 09:30:00,164.17639,163.96225,163.74811,163.05499,164.11000,162.80000,163.75500,2611298
2023-04-25 15:59:00,164.18004,163.97975,163.77945,163.86501,163.89999,163.74001,163.80000,948083
2023-04-25 15:58:00,164.17419,163.99100,163.80780,163.82500,163.89500,163.80499,163.86000,337191
2023-04-25 15:57:00,164.17675,164.00125,163.82574,163.92999,163.94000,163.73000,163.83000,456094
2023-04-25 15:56:00,164.16774,164.01075,163.85375,163.99001,164.00000,163.77000,163.94000,322459
2023-04-25 15:55:00,164.17274,164.01725,163.86175,164.12000,164.14000,163.91000,163.98000,471783
2023-04-25 15:54:00,164.18054,164.02282,163.86509,164.08000,164.20000,163.97000,164.11501,302857
2023-04-25 15:53:00,164.18317,164.02357,163.86396,164.06000,164.11501,164.00000,164.07500,247283
2023-04-25 15:52:00,164.20472,164.02957,163.85441,164.14000,164.24001,164.07001,164.07001,241573
2023-04-25 15:51:00,164.22048,164.03482,163.84915,164.00000,164.16000,164.00000,164.13499,241929
2023-04-25 15:50:00,164.21555,164.03307,163.85058,163.86000,163.99001,163.73000,163.99001,395827
2023-04-25 15:49:00,164.22470,164.03957,163.85443,163.91000,163.92999,163.83000,163.86501,125011
2023-04-25 15:48:00,164.22209,164.05232,163.88254,163.89500,163.92000,163.84410,163.90500,103332
2023-04-25 15:47:00,164.21910,164.06223,163.90536,163.91000,163.99001,163.89000,163.89990,160939
2023-04-25 15:46:00,164.21486,164.07399,163.93311,163.99500,164.03999,163.88000,163.91000,137972
2023-04-25 15:45:00,164.22039,164.08899,163.95758,163.95000,164.11000,163.92999,163.99001,162329
2023-04-25 15:44:00,164.24276,164.10199,163.96121,164.06500,164.09000,163.86000,163.92999,208948
2023-04-25 15:43:00,164.24936,164.11799,163.98661,164.06000,164.08000,164.02000,164.06000,101462
2023-04-25 15:42:00,164.26571,164.12699,163.98827,164.07001,164.09000,164.03200,164.06000,80712
2023-04-25 15:41:00,164.27756,164.13550,163.99343,164.11000,164.11000,164.02499,164.07500,99269
2023-04-25 15:40:00,164.32223,164.15025,163.97826,164.03000,164.11000,164.00999,164.10500,126513
2023-04-25 15:39:00,164.35569,164.16290,163.97011,164.06000,164.08000,164.01500,164.02499,81981
2023-04-25 15:38:00,164.36316,164.17540,163.98764,164.01500,164.07001,164.00000,164.06500,105245
2023-04-25 15:37:00,164.36621,164.18390,164.00159,164.08000,164.09000,164.00000,164.02000,94466
2023-04-25 15:36:00,164.36072,164.19408,164.02745,164.10001,164.13000,164.03000,164.07001,122078
2023-04-25 15:35:00,164.35696,164.20033,164.04371,164.13000,164.13000,164.07001,164.09140,89310
2023-04-25 15:34:00,164.35397,164.20276,164.05156,164.20000,164.24030,164.13000,164.13000,108395
2023-04-25 15:33:00,164.35513,164.20176,164.04840,164.17999,164.19501,164.14999,164.19501,73245
2023-04-25 15:32:00,164.35931,164.19551,164.03172,164.09500,164.20000,164.08000,164.17500,90345
2023-04-25 15:31:00,164.35904,164.19456,164.03009,164.12000,164.19501,164.09500,164.10001,68908
2023-04-25 15:30:00,164.35724,164.19806,164.03889,164.12000,164.19000,164.06841,164.12000,135469
2023-04-25 15:29:00,164.36051,164.19581,164.03112,164.10500,164.14500,164.10001,164.12000,80421
2023-04-25 15:28:00,164.36099,164.19531,164.02964,164.14000,164.16000,164.08380,164.10330,73467
2023-04-25 15:27:00,164.36159,164.20115,164.04071,164.19000,164.19000,164.09000,164.13499,99134
2023-04-25 15:26:00,164.36319,164.20548,164.04777,164.24001,164.31000,164.20000,164.21001,83785
